long, lat, eventNumber
165.943,-78.1839,10405337
166.648,-78.0018,10405383
166.644,-78.0013,10405385
166.737,-78.0176,10405412
166.785,-78.0263,10405427
166.739,-78.018,10405428
166.753,-78.0206,10405438
170.002,-77.1288,10405449
166.803,-78.0297,10405484
166.699,-78.0111,10405490
166.795,-78.0284,10405567
168.06,-77.726,10405654
168.263,-77.7582,10405663
166.422,-78.072,10405680
168.042,-77.7231,10405698
166.673,-78.0065,10405700
165.476,-78.318,10405747
166.738,-78.018,10405766
166.89,-78.0455,10405803
166.892,-78.0461,10405820
166.817,-78.0327,10405848
166.676,-78.1174,10405879
166.808,-78.0309,10405981
166.69,-78.01,10405985
165.308,-78.3409,10406001
166.263,-78.1834,10406006
166.724,-78.0158,10406016
166.844,-78.0374,10406023
170.225,-77.1628,10406043
166.676,-78.0074,10406059
166.814,-78.0323,10406144
166.592,-78.0037,10418179
169.995,-77.1395,10418278
166.845,-78.0496,10418426
167.188,-78.0035,10431680
166.675,-78.0304,10432387
171.016,-76.8235,10432396
166.612,-78.0192,10432509
169.819,-77.1223,10432523
166.129,-78.1462,10435415
168.061,-77.7472,10435639
166.891,-78.0662,10438196
166.315,-78.0745,10438384
166.05,-78.3127,10438400
171.051,-76.7911,10438474
166.69,-78.0301,10438556
169.17,-77.3083,10438643
165.173,-78.3404,10475118
169.247,-77.3271,10475304
169.693,-77.0838,10475319
170.046,-77.1356,10475356
166.403,-78.0051,10475426
169.211,-77.3217,10475494
169.301,-77.3362,10476205
170.942,-76.7254,10476258
170.955,-76.7273,10476377
169.701,-77.0862,10476538
169.595,-77.0717,10476785
166.465,-78.0177,10476954
169.172,-77.3192,10477367
168.955,-77.2861,10477401
169.485,-77.058,10477409
169.79,-77.1021,10477446
169.186,-77.3246,10478273
169.769,-77.104,10478477
169.714,-77.0966,10478562
169.089,-77.3113,10478689
171.205,-76.7774,10478861
169.284,-77.3428,10479086
170.802,-76.7297,10479140
169.929,-77.1307,10479199
171.294,-76.7932,10479299
170.864,-76.7393,10479395
169.7,-77.0983,10479477
169.331,-77.3516,10479522
169.798,-77.1131,10479606
169.315,-77.3496,10479654
170.003,-77.144,10479703
166.529,-78.0355,10479719
171.265,-76.7932,10479761
166.532,-78.0365,10479866
170.045,-77.1515,10479948
170.023,-77.1484,10479970
169.715,-77.1028,10480018
169.98,-77.142,10480060
169.823,-77.1188,10480138
169.151,-77.3259,10480176
169.162,-77.3277,10480192
171.182,-76.7862,10480387
169.131,-77.3234,10480447
169.944,-77.1379,10480469
170.923,-76.7538,10480479
169.976,-77.1428,10480502
169.144,-77.3262,10480792
168.755,-77.4593,10480985
169.39,-77.3648,10481007
169.877,-77.1295,10481011
169.984,-77.1458,10481103
169.204,-77.3364,10481112
166.48,-78.0298,10481159
170.201,-77.1784,10481167
169.816,-77.1212,10481212
166.481,-78.0302,10481256
171.222,-76.7953,10481301
169.388,-77.1766,10505794
168.732,-77.3705,10506026
169.506,-77.1934,10506037
166.701,-78.0429,10506121
169.626,-77.2105,10506233
169.24,-77.1544,10506316
166.19,-78.0723,10506423
170.584,-76.8802,10506539
170.388,-76.854,10506687
169.79,-77.2336,10506717
168.932,-77.399,10507451
169.33,-77.181,10545992
166.059,-78.0828,10546040
166.412,-78.0252,10546060
169.454,-77.1995,10546064
170.594,-76.8755,10546215
169.556,-77.2164,10546381
169.558,-77.217,10546430
170.318,-76.8432,10546474
170.441,-76.8582,10546514
169.487,-77.2084,10546638
169.413,-77.1989,10546824
170.399,-76.8587,10546843
169.307,-77.1843,10546902
169.455,-77.2061,10546946
170.46,-76.8682,10546994
169.352,-77.1923,10547163
169.538,-77.2196,10547169
169.549,-77.2212,10547187
169.216,-77.1729,10547191
170.48,-76.8765,10547379
169.438,-77.2068,10547457
168.695,-77.4009,10549833
169.531,-77.2304,10549967
169.676,-77.2518,10549984
168.694,-77.4011,10550010
169.508,-77.2272,10550037
165.753,-78.0788,10573651
164.888,-78.3886,10573969
165.892,-78.1019,10574396
166.182,-78.1554,10577674
166.755,-78.0067,10577679
169.569,-77.2826,10577690
166.51,-78.0917,10577710
165.879,-78.2061,10577792
165.962,-78.1149,10577919
165.914,-78.107,10578015
166.124,-78.0271,10578051
169.318,-77.2455,10578062
170.263,-76.9251,10578154
169.025,-77.2027,10578273
166.381,-78.0697,10578301
166.157,-78.0324,10578378
166.363,-78.0668,10578385
169.387,-77.2555,10578411
164.919,-78.3957,10578419
166.168,-78.0346,10578445
169.596,-77.2863,10578468
169.237,-77.2334,10578544
166.299,-78.1001,10641014
166.234,-78.089,10641035
166.958,-78.0861,10644270
169.469,-77.2956,10644290
166.566,-78.0181,10644305
166.002,-78.1651,10647485
166.282,-78.0968,10647617
166.021,-78.1683,10647660
166.239,-78.0897,10647754
166.241,-78.0901,10647774
165.924,-78.1523,10647796
166.262,-78.0935,10647846
164.994,-78.5094,10655986
166.793,-78.07,10655993
166.38,-78.126,10656004
169.373,-77.295,10656297
169.332,-77.2889,10656374
170.457,-76.9731,10656561
169.333,-77.2896,10656662
166.347,-78.1212,10656686
164.87,-78.3907,10656709
168.15,-77.6526,10656882
166.12,-78.1979,10656895
166.53,-78.0256,10656914
169.203,-77.2713,10657064
168.15,-77.653,10657106
170.027,-76.9198,10657168
166.044,-78.1859,10657221
170.15,-76.9358,10657235
165.933,-78.1676,10657253
165.95,-78.1705,10657296
166.493,-78.0201,10657300
166.24,-78.1048,10657377
165.946,-78.1706,10657594
165.917,-78.1662,10657746
166.471,-78.0181,10657801
164.872,-78.3935,10657830
166.266,-78.1103,10657887
166.392,-78.0049,10657917
166.165,-78.0938,10657923
168.195,-77.6632,10657990
166.28,-78.114,10658079
166.388,-78.005,10658089
165.884,-78.1626,10658215
165.993,-78.1807,10658307
170.173,-76.9476,10658327
164.853,-78.392,10658337
166.026,-78.1864,10658347
166.559,-78.0367,10659233
166.504,-78.0274,10659247
166.19,-78.1009,10659273
166.232,-78.1081,10659282
166.287,-78.1178,10659292
166.247,-78.1107,10659297
165.998,-78.1831,10659298
166.551,-78.0355,10659302
166.526,-78.031,10659331
166.21,-78.1048,10659355
166.225,-78.1072,10659369
166.253,-78.1124,10659395
165.936,-78.1732,10659396
169.451,-77.3181,10659412
169.174,-77.2774,10659459
166.228,-78.1079,10659467
165.924,-78.1714,10659512
166.394,-78.1361,10659565
166.601,-78.0446,10659580
165.951,-78.176,10659583
166.157,-78.0963,10659655
166.344,-78.0016,10659721
166.03,-78.1892,10659738
166.427,-78.1425,10659863
169.269,-77.2924,10659864
166.686,-78.0599,10659961
166.159,-78.097,10659980
166.556,-78.0377,10660015
166.25,-78.1127,10660061
164.837,-78.3919,10660071
168.127,-77.6584,10660072
165.997,-78.1843,10660099
166.437,-78.0174,10660101
166.01,-78.1865,10660102
165.872,-78.1637,10660108
168.113,-77.6566,10660160
164.851,-78.3945,10660172
166.319,-78.1244,10660173
165.958,-78.1781,10660181
165.982,-78.1821,10660212
165.941,-78.1752,10660214
166.283,-78.1187,10660235
170.36,-76.9836,10660244
168.098,-77.6549,10660260
166.345,-78.0026,10660261
169.255,-77.2918,10660274
164.848,-78.3942,10660301
165.007,-78.428,10660306
166.57,-78.041,10660327
170.548,-77.0089,10660328
166.527,-78.0335,10660334
166.225,-78.1088,10660335
165.957,-78.1783,10660355
165.007,-78.4282,10660362
165.925,-78.173,10660375
169.24,-77.2904,10660385
165.043,-78.427,10660405
166.194,-78.104,10660411
165.05,-78.3264,10660414
166.273,-78.1177,10660428
166.395,-78.1384,10660436
165.269,-78.3623,10660437
166.225,-78.1093,10660456
165.767,-78.1474,10660470
165.161,-78.3472,10660479
165.159,-78.3469,10660487
165.093,-78.3394,10660513
169.22,-77.288,10660518
166.169,-78.1,10660521
168.175,-77.6676,10660528
166.152,-78.0971,10660543
166.216,-78.108,10660569
166.435,-78.1456,10660572
166.061,-78.0822,10660578
168.036,-77.6465,10660580
166.626,-78.0511,10660587
165.959,-78.1792,10660602
166.255,-78.1151,10660624
164.66,-78.4961,10660625
165.998,-78.1859,10660643
166.245,-78.1136,10660650
165.91,-78.1715,10660662
165.963,-78.1803,10660669
170.427,-76.9965,10660672
166.499,-78.0297,10660673
165.162,-78.3479,10660687
165.942,-78.1768,10660699
168.04,-77.6477,10660704
168.054,-77.6498,10660713
166.148,-78.0971,10660765
165.17,-78.3494,10660773
166.236,-78.1125,10660809
166.277,-78.1195,10660813
166.467,-78.0247,10660822
166.552,-78.039,10660823
166.215,-78.1087,10660850
165.032,-78.4263,10660862
166.349,-78.1311,10660870
169.21,-77.2886,10660900
166.269,-78.1183,10660917
165.003,-78.429,10660918
165.991,-78.1855,10660927
166.239,-78.1134,10660931
169.372,-77.3128,10660948
169.196,-77.2869,10660957
168.07,-77.6533,10660986
168.054,-77.6508,10660989
166.347,-78.0051,10660993
166.306,-78.1244,10661019
166.565,-78.042,10661031
166.103,-78.2045,10661073
165.924,-78.1747,10661087
166.095,-78.2032,10661142
165.146,-78.3463,10661163
164.84,-78.395,10661208
165.961,-78.1811,10661215
166.349,-78.1318,10661217
166.288,-78.1218,10661241
166.549,-78.0396,10661242
165.94,-78.1777,10661255
166.202,-78.1074,10661257
166.432,-78.02,10661270
164.989,-78.4273,10661282
168.098,-77.6583,10661289
165.975,-78.1835,10661305
166.153,-78.0995,10661311
169.145,-77.2807,10661313
166.234,-78.1134,10661322
165.102,-78.4296,10661333
166.438,-78.021,10661334
169.256,-77.2972,10661375
166.241,-78.1145,10661378
166.144,-78.0978,10661387
166.252,-78.1165,10661399
166.21,-78.109,10661414
165.959,-78.1813,10661422
170.361,-76.9931,10661423
165.944,-78.1788,10661436
165.929,-78.1763,10661450
166.226,-78.1124,10661493
168.049,-77.6515,10661515
165.742,-78.1457,10661521
170.151,-76.9667,10661532
166.317,-78.1276,10661549
166.676,-78.0623,10661557
164.983,-78.4268,10661559
166.521,-78.0357,10661566
170.258,-76.9809,10661575
166.287,-78.1224,10661578
166.587,-78.0473,10661596
166.488,-78.0302,10661614
165.896,-78.1711,10661621
166.199,-78.1077,10661624
166.351,-78.1331,10661631
165.094,-78.429,10661634
166.565,-78.0435,10661680
169.313,-77.3072,10661691
166.379,-78.0121,10661704
169.204,-77.2914,10661726
166.34,-78.1316,10661735
165.911,-78.174,10661746
165.059,-78.4328,10661761
165.924,-78.1777,10662751
165.03,-78.4294,10662887
165.028,-78.43,10663793
168.004,-77.6495,10663877
168.13,-77.671,10663908
166.567,-78.0482,10664240
165.094,-78.4337,10664528
165.204,-78.3615,10664960
170.356,-77.0167,10665737
166.031,-78.2006,10665746
165.862,-78.1727,10665770
165.956,-78.1884,10665773
165.191,-78.3435,10665786
166.434,-78.0292,10665787
166.271,-78.0021,10665871
170.031,-76.9739,10665872
168.838,-77.2513,10665903
165.987,-78.1947,10666661
169.119,-77.2992,10668966
165.991,-78.1987,10668976
169.886,-76.9652,10669036
169.736,-76.9464,10669049
166.447,-78.0363,10669109
165.103,-78.3204,10669680
168.063,-77.6731,10669695
168.055,-77.6724,10670304
168.044,-77.6749,10674565
166.584,-78.0654,10674581
164.109,-78.5688,10674629
165.961,-78.0868,10674765
165.062,-78.4167,10674928
166.166,-78.1213,10674991
167.105,-78.0179,10675032
165.015,-78.4129,10675699
170.277,-77.0281,10675776
168.961,-77.2879,10677020
165.742,-78.1668,10677055
165.906,-78.1936,10677058
169.379,-77.3498,10677091
165.874,-78.1884,10677111
165.936,-78.1988,10677122
166.991,-78.0013,10677164
165.271,-78.391,10677202
168.081,-77.6854,10677297
169.121,-77.3118,10677303
170.303,-77.0371,10677320
166.074,-78.109,10677342
165.876,-78.1891,10677354
166.794,-78.106,10677364
165.924,-78.1971,10677365
165.945,-78.2006,10677373
166.515,-78.0581,10677381
169.41,-77.3549,10677384
170.373,-77.0468,10677401
166.713,-78.0921,10677413
166.09,-78.1121,10677416
170.224,-77.027,10677426
166.524,-78.0596,10677427
166.674,-78.0893,10679556
165.984,-78.2107,10679598
166.448,-78.0504,10679715
166.063,-78.2242,10679740
168.226,-77.7117,10679746
166.064,-78.1114,10679771
165.12,-78.298,10679896
166.42,-78.046,10679911
166.413,-78.0501,10683362
170.419,-77.0714,10683365
170.374,-77.0654,10683382
168.008,-77.6844,10683416
166.43,-78.0684,10693966
165.063,-78.319,10694285
166.358,-78.0562,10694308
165.114,-78.4137,10694322
165.905,-78.2143,10696497
168.157,-77.7335,10710910
168.879,-77.3157,10710932
169.244,-77.37,10711002
168.082,-77.7237,10711439
169.28,-77.3782,10711717
169.038,-77.3433,10712002
166.756,-78.0019,10712199
166.412,-78.0818,10712341
170.184,-77.0759,10712401
169.179,-77.3659,10712500
168.015,-77.7169,10712635
166.049,-78.146,10712899
166.773,-78.0066,10712970
168.07,-77.7262,10713161
170.617,-77.1392,10713210
166.102,-78.1553,10713294
170.366,-77.1017,10713304
170.045,-77.0604,10713341
165.699,-78.2012,10713440
166.309,-78.0667,10713628
170.161,-77.0768,10713763
169.962,-77.0502,10713834
169.183,-77.3692,10713870
169.267,-77.3819,10713914
170.099,-77.0689,10714173
170.223,-77.0856,10714197
170.011,-77.0572,10714233
168.254,-77.7548,10714351
169.904,-77.0431,10714446
169.919,-77.0451,10714469
169.285,-77.3851,10714501
168.088,-77.7307,10714509
168.532,-77.5863,10714555
165.996,-78.1506,10730223
169.04,-77.3525,10730236
168.998,-77.3463,10730351
166.004,-78.152,10730401
165.832,-78.1238,10730422
166.231,-78.0673,10730854
166.475,-78.1098,10732503
166.506,-78.1148,10732514
166.565,-78.0057,10746660
166.615,-78.0146,10746680
165.818,-78.1707,10763542
166.236,-78.1181,10763563
166.001,-78.2009,10763573
166.343,-78.1354,10763605
165.165,-78.4049,10763616
166.562,-78.0353,10763619
166.32,-78.0469,10790774
165.465,-78.3366,10790921
165.76,-78.0903,10792169
164.62,-78.5352,10793535
166.427,-78.0809,10807326
166.043,-78.1518,10807418
166.332,-78.065,10807481
166.936,-78.0161,10807515
164.809,-78.3949,10810936
166.589,-78.0663,10831063
166.005,-78.214,10887981
169.307,-77.2991,10888157
166.317,-78.1189,10888226
166.73,-78.0182,10888268
166.753,-78.0222,10888372
166.771,-78.0258,10888526
169.274,-77.2961,10888545
166.103,-78.2311,10888684
166.738,-78.0206,10888748
166.776,-78.0271,10888799
164.796,-78.4729,10888972
166.142,-78.2378,10889025
165.857,-78.1923,10889340
166.786,-78.0317,10890938
166.643,-78.0082,10891128
166.264,-78.1147,10891237
166.817,-78.0381,10891371
166.727,-78.0225,10891408
169.529,-77.3385,10891694
166.909,-78.0548,10891843
166.795,-78.0359,10892425
169.152,-77.2904,10894484
166.649,-78.0131,10894504
166.675,-78.0176,10894733
166.188,-78.1063,10894968
166.792,-78.0377,10894989
166.813,-78.0413,10895133
166.224,-78.1126,10895200
165.873,-78.2012,10895257
166.69,-78.0206,10895311
169.121,-77.2862,10895350
166.033,-78.0817,10895613
169.231,-77.301,10895615
165.254,-78.4901,10896762
166.63,-78.0201,10902985
166.747,-78.0723,10921204
166.932,-78.1036,10921275
169.094,-77.3492,10923625
166.757,-78.0777,10924554
166.495,-78.0337,10924633
165.919,-78.3808,10925880
167.407,-78.0008,10926541
169.017,-77.3518,10926996
169.058,-77.3579,10927040
166.594,-78.0578,10927380
166.596,-78.0596,10927854
166.509,-78.0457,10928000
169.299,-77.3985,10928043
165.031,-78.3425,10928246
165.892,-78.1141,10929137
166.583,-78.0636,10930025
168.943,-77.361,10930476
166.616,-78.0851,10952646
166.592,-78.0816,10953199
168.905,-77.351,10959051
167.355,-78.0033,10963426
166.471,-78.0491,10963656
165.071,-78.5173,10963806
166.46,-78.0567,10970332
166.577,-78.1011,10998783
166.852,-78.1467,10998799
166.097,-78.1875,10999102
164.936,-78.4694,10999356
164.946,-78.5249,10999400
164.943,-78.471,10999530
166.14,-78.1954,10999546
166.514,-78.0923,10999632
166.453,-78.0824,10999664
166.14,-78.1956,10999680
166.201,-78.0421,10999748
168.774,-77.3499,10999757
168.931,-77.3723,11000002
165.63,-78.2589,11000035
165.104,-78.4218,11000058
166.283,-78.0561,11000074
163.852,-78.5451,11022393
165.692,-78.1275,11022912
164.887,-78.5228,11022948
166.42,-78.0767,11022949
168.791,-77.3124,11022969
163.795,-78.7179,11023021
166.123,-78.0295,11023038
165.705,-78.2737,11023052
168.909,-77.3274,11023106
166.328,-78.0618,11023108
166.232,-78.0467,11023125
168.889,-77.3247,11023126
166.154,-78.0346,11023225
166.094,-78.0251,11023227
166.438,-78.1134,11056248
166.353,-78.0998,11056815
166.302,-78.0924,11060283
166.488,-78.1227,11060340
169.043,-77.3656,11062883
166.25,-78.0793,11063265
165.923,-78.1925,11063302
166.557,-78.1429,11082873
169.22,-77.3944,11082900
166.373,-78.1131,11082904
165.873,-78.1368,11106301
165.973,-78.1523,11106360
165.845,-78.1327,11106457
165.892,-78.1398,11106458
166.541,-78.0601,11106533
166.337,-78.027,11106552
166.525,-78.0299,11110944
166.034,-78.1387,11110999
166.699,-78.0565,11111326
166.398,-78.007,11111430
166.164,-78.1626,11111484
166.4,-78.0049,11111681
166.173,-78.1625,11111700
178.343,-81.2564,11116669
165.19,-78.129,11249115
165.775,-78.0292,11249257
165.832,-78.2278,11249933
165.808,-78.0921,11253879
164.043,-78.6625,11253952
162.349,-78.8568,11254038
163.692,-78.6732,11254187
163.368,-78.7496,11254188
165.802,-78.094,11254235
163.936,-78.6245,11254260
164.357,-78.6061,11254369
166.851,-78.046,11254426
164.073,-78.6708,11254452
163.097,-78.884,11254461
165.828,-78.2818,11254514
165.846,-78.0965,11266451
165.717,-78.2594,11266469
165.707,-78.2578,11266515
94.3887,-81.5086,19746741
94.4653,-81.491,19747047
94.4093,-81.4066,19747348
94.924,-81.1179,19870502
94.6469,-81.0919,19870545
94.9948,-81.1412,19870747
94.4238,-81.0647,19870749
94.6303,-81.0802,19870884
94.6675,-81.0918,19873576
94.997,-81.8397,21318591
97.6573,-81.9626,21579350
96.5815,-81.8812,21603002
100.911,-82.3111,21808444
103.794,-82.3958,21968446
10.6885,-78.9544,32907848
19.1947,-79.917,33484995
164.283,-74.7144,69834846
164.791,-74.7098,69888547
164.55,-74.6776,69888551
164.457,-74.6754,69894132
164.457,-74.6676,69894284
164.705,-74.6594,69894325
164.453,-74.6852,69894349
164.59,-74.5747,69925951
163.26,-74.6418,69926287
164.54,-74.6387,69941085
164.532,-74.6446,69982857
164.724,-74.6614,69982888
164.723,-74.663,69982895
163.218,-74.6799,70030592
164.728,-74.6935,70058158
166.515,-78.0487,70067475
166.213,-78.012,70077144
166.017,-78.1406,70088555
165.088,-78.6167,70090878
164.906,-74.6978,70094227
166.356,-78.0606,70111871
166.223,-78.0626,70151203
165.947,-78.1672,70155692
164.573,-74.726,70157322
164.561,-74.604,70159877
166.316,-78.082,70165822
165.925,-78.1776,70166962
166.319,-78.0824,70167209
163.446,-78.8112,70168184
168.247,-77.4551,70168228
165.991,-78.1835,70168287
165.764,-78.1464,70168457
166.228,-78.0556,70169728
166.328,-78.0708,70169938
166.328,-78.0648,70171633
166.361,-78.0701,70171743
165.981,-78.1653,70171791
166.319,-78.0634,70171801
166.335,-78.0658,70171802
166.335,-78.0659,70171810
164.256,-74.6782,70186919
164.393,-74.6717,70187230
164.391,-74.6635,70187623
164.249,-74.6568,70187972
164.39,-74.6764,70188005
164.247,-74.6703,70188691
164.387,-74.6884,70189051
164.239,-74.6584,70189889
164.241,-74.7021,70190472
164.241,-74.7084,70190792
164.238,-74.6929,70190953
164.51,-74.6704,70191037
164.237,-74.6943,70191240
163.502,-74.7459,70191241
164.09,-74.6906,70191589
164.495,-74.6266,70192979
164.631,-74.6801,70193242
164.225,-74.6866,70193244
164.87,-74.66,70195115
164.351,-74.6683,70195194
164.351,-74.7026,70195951
164.612,-74.6657,70196178
164.74,-74.6716,70196304
164.06,-74.6793,70196393
164.859,-74.6459,70196603
164.341,-74.6507,70196661
164.697,-74.6097,70232766
164.451,-74.6614,70233486
164.318,-74.6105,70233690
164.702,-74.675,70234227
164.802,-74.5001,70234389
164.82,-74.6837,70236255
164.573,-74.6921,70236516
164.564,-74.6634,70236949
164.401,-74.6523,70253548
164.13,-74.6746,70256254
166.344,-78.0721,70267962
162.626,-74.777,70269278
163.304,-74.6253,70271988
164.855,-78.7328,70281915
166.616,-78.1282,70369690
166.827,-78.0155,70369915
165.898,-78.3541,70380074
164.698,-78.7464,70382094
165.996,-78.2127,70382107
166.453,-78.1094,70382132
166.469,-78.1113,70382144
165.665,-78.3555,70382165
163.274,-79.1318,70382183
166.093,-78.2251,70382196
164.585,-78.7341,70382225
166.154,-78.2273,70382241
163.536,-79.1653,70382270
164.722,-78.7518,70382272
166.088,-78.2251,70382274
166.374,-78.1018,70382280
166.697,-78.0035,70382295
164.699,-78.7495,70382316
166.016,-78.2168,70382322
164.698,-78.7495,70382323
164.658,-78.7443,70382330
164.678,-78.7468,70382337
164.552,-78.7331,70382366
164.513,-78.7683,70383593
166.325,-78.1161,70383604
164.618,-78.781,70383615
164.63,-78.7827,70383637
164.553,-78.7733,70383641
163.246,-79.2491,70383642
166.407,-78.1259,70383646
163.114,-79.2316,70383703
166.51,-78.0014,70383747
166.421,-78.1279,70383780
165.61,-78.3767,70383783
165.605,-78.3544,70383786
166.042,-78.4369,70383854
164.422,-78.7614,70383875
163.063,-79.2307,70383880
166.64,-78.0171,70383900
166.384,-78.1247,70383902
166.29,-78.1137,70383909
166.671,-78.0206,70383912
163.139,-79.2441,70383917
166.269,-78.1113,70383933
163.056,-79.2323,70383946
163.119,-79.2443,70384001
163.075,-79.2408,70384005
163.24,-79.2631,70384010
166.035,-78.2448,70384018
166.628,-78.0164,70384023
166.353,-78.1219,70384036
166.183,-78.119,70399386
168.115,-77.3164,70401179
166.358,-78.0082,70401339
168.045,-77.3747,70402826
168.178,-77.2611,70402839
168.127,-77.318,70402986
168.037,-77.3738,70403037
168.416,-77.1707,70403163
166.296,-78.1021,70423687
166.56,-78.1433,70449650
166.699,-78.0319,70449674
166.758,-78.0357,70449689
166.64,-78.0278,70449719
166.729,-78.0338,70449720
166.381,-78.131,70449803
166.536,-78.0796,70449805
166.707,-78.0327,70449819
166.666,-78.0887,70449862
166.641,-78.087,70449867
166.613,-78.0851,70449870
166.631,-78.0277,70449923
166.323,-78.3673,70468974
166.882,-78.0787,70470482
166.721,-78.1353,70472342
166.982,-78.0934,70472531
167.01,-78.0412,70472950
166.849,-78.2069,70473165
166.946,-78.1535,70473193
166.85,-78.0323,70473194
166.488,-78.3243,70473232
166.963,-78.155,70473253
167.049,-78.0451,70473263
166.712,-78.1986,70473274
166.897,-78.1511,70473281
167.122,-78.1058,70473302
166.113,-78.4553,70473313
167.168,-78.0528,70473335
166.918,-78.0379,70473389
166.764,-78.1436,70473443
166.639,-78.1362,70473555
167.241,-78.0049,70473605
166.987,-78.1587,70473631
166.764,-78.145,70473674
166.411,-78.4765,70473750
166.68,-78.14,70473769
166.847,-78.0919,70473910
166.918,-78.0404,70473931
166.642,-78.0225,70473984
166.767,-78.1465,70474022
166.895,-78.2833,70474027
166.903,-78.206,70474057
166.891,-78.0393,70474091
166.93,-78.0979,70474105
166.896,-78.096,70474119
166.732,-78.1448,70474163
167.142,-78.0011,70474171
167.211,-78.0054,70474213
166.514,-78.3309,70474231
166.851,-78.1527,70474273
167.362,-78.0139,70474295
166.629,-78.1387,70474330
167.032,-78.1612,70474363
166.678,-78.1421,70474445
166.767,-78.3471,70474462
166.605,-78.3373,70474484
166.666,-78.1414,70474535
166.889,-78.1557,70474551
166.912,-78.1572,70474554
166.761,-78.1476,70474555
166.565,-78.3351,70474569
166.439,-78.327,70474578
166.894,-78.0971,70474592
167.117,-78.0008,70474603
166.167,-78.4646,70474609
167.011,-78.048,70474637
166.785,-78.09,70474649
166.88,-78.1553,70474666
167.108,-78.0003,70474678
166.938,-78.0998,70474707
166.609,-78.138,70474725
166.645,-78.3402,70474754
166.945,-78.1004,70474781
167.04,-78.1624,70474799
166.518,-78.1319,70474807
166.564,-78.1351,70474843
166.999,-78.1036,70474857
165.859,-78.7072,70474874
166.789,-78.1497,70474879
166.7,-78.1441,70474882
166.024,-78.3743,70474898
166.737,-78.1464,70474909
166.64,-78.1401,70474922
166.53,-78.1328,70474989
166.773,-78.1487,70474990
167.079,-78.1086,70475053
166.634,-78.1397,70475067
166.561,-78.0191,70475090
166.479,-78.1294,70475137
167.128,-78.1114,70475150
166.798,-78.1503,70475186
166.668,-78.0265,70475263
166.528,-78.3328,70475270
166.213,-78.4673,70475287
166.287,-78.4711,70475387
166.55,-78.134,70475412
166.709,-78.1445,70475471
166.712,-78.1447,70475473
167.021,-78.1049,70475485
167.218,-78.0071,70475513
166.912,-78.0423,70475531
166.766,-78.089,70475536
166.8,-78.0911,70475542
167.101,-78.1097,70475550
166.156,-78.4629,70475560
166.161,-78.4632,70475566
166.739,-78.0871,70475597
166.921,-78.0987,70475666
166.53,-78.487,70475794
166.775,-78.148,70476179
166.899,-78.2062,70476407
166.738,-78.1455,70476446
167.047,-78.0497,70476462
166.544,-78.3317,70476766
166.83,-78.0918,70476907
166.89,-78.1545,70476920
166.608,-78.1364,70476934
166.623,-78.2269,70476937
166.773,-78.2754,70476963
166.904,-78.0964,70476967
166.923,-78.1565,70476983
166.626,-78.1375,70477032
166.716,-78.2715,70477042
166.701,-78.1422,70477106
167.03,-78.048,70477130
166.431,-78.4789,70477135
166.835,-78.2102,70477136
166.898,-78.0398,70477151
166.764,-78.146,70477222
167.09,-78.0513,70477392
167.024,-78.1031,70477426
168.339,-77.055,70497231
167.037,-78.0856,70500122
166.736,-78.1829,70501003
166.699,-78.2408,70501422
166.735,-78.1841,70501447
167.089,-78.0382,70501469
166.717,-78.1855,70502132
166.268,-78.3561,70502462
166.676,-78.0238,70506088
166.824,-78.1441,70506707
166.814,-78.0348,70506841
167.151,-78.0042,70506845
166.728,-78.1953,70506943
166.775,-78.0329,70506950
166.655,-78.2402,70506953
166.226,-78.3656,70507000
166.688,-78.2547,70507153
167.019,-78.1024,70507369
166.715,-78.1958,70507401
167.128,-78.0046,70507408
166.932,-78.044,70507460
166.857,-78.0929,70507474
167.118,-78.109,70507610
166.763,-78.2027,70507621
166.664,-78.085,70508883
167.082,-78.0075,70509545
166.682,-78.037,70511250
166.785,-78.1552,70512554
167.065,-78.0117,70512764
167.011,-78.0375,70530562
166.67,-78.1217,70530910
167.11,-78.0437,70530916
166.951,-78.0351,70531520
167.028,-78.0398,70531606
166.951,-78.0867,70531877
166.954,-78.087,70531932
166.911,-78.0333,70532021
166.758,-78.0239,70532030
166.539,-78.2942,70532069
166.932,-78.0859,70532194
166.704,-78.2385,70532277
166.621,-78.2995,70532284
167.121,-78.0974,70532415
166.656,-78.3017,70532505
166.717,-78.2397,70532668
166.94,-78.087,70532772
167.172,-78.0008,70533409
167.342,-78.0103,70533424
167.109,-78.0462,70533504
167.193,-78.002,70533572
166.821,-78.1903,70534092
166.899,-78.0851,70534198
166.802,-78.0793,70534632
166.949,-78.0681,70552158
166.66,-78.0005,70552302
167.036,-78.024,70552309
166.978,-78.0203,70553222
167.028,-78.0232,70553305
166.858,-78.0128,70553317
167.124,-78.1293,70553327
166.975,-78.02,70553449
167.015,-78.0223,70553460
167.186,-78.0323,70553501
167.231,-78.035,70553517
166.886,-78.0638,70553541
166.904,-78.0157,70553545
167.218,-78.0341,70553653
166.727,-78.0537,70553673
166.99,-78.0699,70553744
166.864,-78.0623,70553935
166.916,-78.0162,70553982
166.984,-78.0203,70554097
166.964,-78.0684,70554138
166.917,-78.0162,70554213
166.955,-78.0185,70554282
166.921,-78.0165,70554286
167.112,-78.0278,70554294
167.015,-78.0221,70554313
166.762,-78.0558,70554352
166.774,-78.162,70554401
166.88,-78.0632,70554557
